Date,Open,High,Low,Close,Adj Close,Volume,SMA,RSI,MACD,MACD_signal,MACD_diff,bollinger_mavg,bollinger_hband,bollinger_lband
12/29/1999,146.3125,146.8125,145.3125,146.8125,95.15376281738281,3001000,142.9257813,68.54302954047648,1.8478171602706368,1.5530476986618031,0.29476946160883366,142.9257813,146.96954664555074,138.88201585444926
12/30/1999,147.125,147.5625,146.1875,146.640625,95.04236602783203,3641300,143.2375,67.57008719530624,1.893418722938435,1.6211219035171296,0.27229681942130535,143.2375,147.41527088065934,139.0597291193407
12/31/1999,146.84375,147.5,146.25,146.875,95.19424438476562,3172700,143.51875,68.23229293,1.9262656028298863,1.6821506433796811,0.24411495945020523,143.51875,147.87691627508462,139.1605837249154
1/3/2000,148.25,148.25,143.875,145.4375,94.26256561279297,8164300,143.5984375,60.12322933410484,1.815376228353557,1.7087957603744564,0.1065804679791007,143.5984375,148.03503622009626,139.16183877990372
1/4/2000,143.53125,144.0625,139.640625,139.75,90.57632446289062,8089800,143.446875,39.912316934758145,1.2541053369165525,1.6178576756828755,-0.363752339,143.446875,148.1818574280334,138.71189257196662
1/5/2000,139.9375,141.53125,137.25,140,90.73833465576172,12177900,143.365625,40.85350394380955,0.8200144067374708,1.4582890218937945,-0.638274615,143.365625,148.27541074825672,138.45583925174327
1/6/2000,139.625,141.5,137.75,137.75,89.28006744384766,6227200,143.2171875,35.46877499,0.291082602,1.224847737935929,-0.933765136,143.2171875,148.59526528887213,137.83910971112786
1/7/2000,140.3125,145.75,140.0625,145.75,94.46514892578125,8066500,143.434375,57.11334169951011,0.5115367995902034,1.0821855502667839,-0.570648751,143.434375,148.8530619229348,138.01568807706516
1/10/2000,146.25,146.90625,145.03125,146.25,94.78919219970703,5741700,143.653125,58.060168130102475,0.7183138853743003,1.0094112172882872,-0.291097332,143.653125,149.15494110641293,138.15130889358704
1/11/2000,145.8125,146.09375,143.5,144.5,93.65493774414062,7503700,143.771875,53.59986297538781,0.732531672,0.9540353081984494,-0.221503636,143.771875,149.23904798690876,138.30470201309123
1/12/2000,144.59375,144.59375,142.875,143.0625,92.72324371,6907700,143.8875,50.18911000758701,0.6206506592762935,0.8873583784140182,-0.266707719,143.8875,149.18946197471135,138.58553802528863
1/13/2000,144.46875,145.75,143.28125,145,93.97901153564453,5158300,144.0625,54.400852858876846,0.680480058,0.8459827143062035,-0.165502656,144.0625,149.2678626944993,138.8571373055007
1/14/2000,146.53125,147.46875,145.96875,146.96875,95.25499725341797,7437300,144.3046875,58.26270293459558,0.876651466,0.8521164647197401,0.024535001654145905,144.3046875,149.5772256177532,139.0321493822468
1/18/2000,145.34375,146.625,145.1875,145.8125,94.50558471679688,6488500,144.4609375,55.30050778284945,0.9281202170055565,0.8673172151769034,0.060803002,144.4609375,149.7177086171555,139.2041663828445
1/19/2000,145.3125,147,145,147,95.27521514892578,6157900,144.728125,57.680264382826515,1.0525972128907028,0.9043732147196634,0.14822399817103948,144.728125,149.93045132759477,139.52579867240524
1/20/2000,146.96875,146.96875,143.8125,144.75,93.81697082519531,5800100,144.775,52.02825594466125,0.9586393354458096,0.9152264388648926,0.043412897,144.775,149.96034782163025,139.58965217836976
1/21/2000,145.5,145.5,144.0625,144.4375,93.61444854736328,6244800,144.7875,51.27672302514476,0.8491721740807634,0.9020155859080669,-0.052843412,144.7875,149.9683259024296,139.6066740975704
1/24/2000,145.65625,145.84375,139.40625,140.34375,90.96112823486328,7896900,144.4804688,42.59637128664322,0.42716317672545756,0.8070451040715451,-0.379881927,144.4804688,149.94282997356936,139.01810752643064
1/25/2000,140.515625,141.9375,139,141.9375,91.99408721923828,9942500,144.2632813,46.400550384565456,0.21879814259551722,0.6893957117763395,-0.470597569,144.2632813,149.76723291101175,138.75932958898827
